Population total (UN Population Division's annual estimates and projections) [code 13660],,,,,,,,,,,,,,,,,,,,,,,,,
Country or Area Code, Country or Area Name, Population projections variants,2008,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050, 
428,Latvia,Low variant projection,2255344,2222759,2189009,2153954,2117899,2081043,2043742,2006216,1969124,1933492,1899237,1864694,1828837,1791978,1754649,1716868,1678703,1640234,1601504,1562533,1523340,1483944
428,Latvia,Constant fertility scenario,2264204,2240301,2216111,2191024,2164621,2136627,2106548,2074116,2040585,2008073,1976805,1945553,1913611,1881185,1848481,1815435,1781973,1748029,1713533,1678398,1642522,1605779
422,Lebanon,Medium variant projection,4142299,4227181,4310550,4391869,4469859,4544394,4616293,4685913,4752438,4814723,4872468,4925415,4973389,5016679,5055886,5091142,5122557,5150188,5174010,5193926,5209771,5221320
422,Lebanon,High variant projection,4162654,4268512,4376437,4486063,4596187,4705974,4814120,4919702,5022276,5121530,5217484,5310676,5401562,5491026,5580375,5669932,5759659,5849349,5938660,6027009,6113487,6196837
422,Lebanon,Low variant projection,4121943,4185850,4244664,4297678,4343524,4382816,4418468,4452170,4482878,4508793,4529505,4544366,4552865,4554944,4550761,4540348,4523882,4501583,4473640,4440282,4401819,4358662
422,Lebanon,Constant fertility scenario,4150770,4245006,4340203,4435936,4530894,4624873,4718418,4811726,4904112,4994655,5083090,5169368,5253440,5335247,5414799,5492178,5567799,5641934,5714515,5785392,5854543,5922114
426,Lesotho,Medium variant projection,2020076,2044175,2069358,2094967,2119086,2141697,2162979,2182956,2201700,2219436,2236192,2251809,2266217,2279519,2291851,2303270,2313851,2323656,2332718,2341052,2348676,2355606
426,Lesotho,High variant projection,2029807,2064115,2101494,2141408,2182041,2223052,2263483,2302676,2341019,2379325,2417802,2456721,2496310,2536775,2578325,2620961,2664461,2708595,2753217,2798140,2843039,2887431
426,Lesotho,Low variant projection,2010346,2024233,2037222,2048526,2056124,2060336,2062474,2063271,2062578,2060137,2055908,2049495,2040673,2029533,2016230,2000912,1983904,1965510,1945920,1925318,1903976,1882276
426,Lesotho,Constant fertility scenario,2035004,2075265,2120519,2170237,2222368,2276821,2333562,2392592,2454350,2519602,2588747,2662323,2740779,2824388,2913364,3007914,3108035,3213790,3325423,3443209,3567341,3697895
430,Liberia,Medium variant projection,3942212,4310822,4613314,4887102,5184285,5507907,5849259,6205225,6578138,6968301,7375078,7797210,8233320,8681309,9138452,9602949,10072604,10545687,11021346,11499145,11978683,12459516
430,Liberia,High variant projection,3940993,4314044,4629082,4923150,5247454,5604628,5982844,6377135,6790766,7225685,7682049,8159993,8659364,9179457,9719224,10277550,10852309,11441699,12044831,12660982,13289024,13927274
430,Liberia,Low variant projection,3927953,4280990,4564030,4814079,5082858,5373535,5678771,5996092,6326808,6669683,7023344,7385395,7753582,8125323,8497525,8868201,9235519,9598035,9954848,10305473,10649737,10987756
430,Liberia,Constant fertility scenario,3940829,4312384,4624465,4916145,5241342,5605326,6000958,6427497,6890299,7392906,7939162,8533073,9179148,9882347,10647997,11482077,12390783,13381042,14460747,15638468,16923227,18324450
434,Libyan Arab Jamahiriya,Medium variant projection,6283283,6529678,6774499,7013561,7241714,7456590,7656160,7839454,8007637,8163205,8308117,8446953,8582860,8717661,8853318,8989750,9124110,9253650,9376901,9492084,9595850,9682986
434,Libyan Arab Jamahiriya,High variant projection,6314964,6595287,6881444,7168908,7451703,7725973,7985529,8226838,8451712,8664249,8867068,9066209,9266126,9470162,9682123,9902667,10129601,10360238,10592307,10822648,11046174,11255630
434,Libyan Arab Jamahiriya,Low variant projection,6251601,6464069,6667555,6858215,7031725,7187219,7326793,7452075,7563606,7662292,7749643,7829092,7902811,7971691,8036594,8097077,8150133,8193214,8225501,8246230,8253376,8243332
434,Libyan Arab Jamahiriya,Constant fertility scenario,6318070,6604131,6900616,7203452,7506752,7807572,8102633,8390088,8670820,8947191,9221170,9497410,9779440,10069921,10371870,10686227,11012666,11350089,11696776,12050108,12406341,12760552
438,Liechtenstein,Medium variant projection,35555,36165,36757,37335,37908,38478,39041,39594,40135,40660,41168,41649,42100,42522,42919,43291,43636,43955,44255,44541,44822,45104
438,Liechtenstein,High variant projection,35706,36468,37234,38010,38808,39621,40435,41236,42023,42794,43549,44283,44998,45699,46401,47109,47834,48584,49358,50152,50960,51782
438,Liechtenstein,Low variant projection,35402,35858,36274,36655,37004,37328,37637,37937,38227,38499,38751,38980,39179,39345,39472,39560,39610,39626,39611,39564,39492,39400
438,Liechtenstein,Constant fertility scenario,35555,36159,36739,37296,37834,38352,38849,39319,39761,40171,40546,40881,41174,41423,41632,41802,41939,42047,42130,42191,42236,42270
440,Lithuania,Medium variant projection,3371128,3335672,3305232,3277364,3248866,3219275,3187831,3153868,3118925,3085911,3054828,3022800,2988161,2951765,2914897,2877723,2840380,2803005,2765687,2728437,2691176,2653730
440,Lithuania,High variant projection,3386065,3365822,3352920,3344693,3337534,3330245,3320249,3305802,3288767,3272795,3258316,3243688,3228131,3213013,3200180,3189882,3181824,3175634,3170980,3167311,3163644,3158517
440,Lithuania,Low variant projection,3356222,3305611,3257728,3210264,3160292,3108070,3054570,3000216,2946461,2895801,2848073,2799782,2748761,2695417,2640477,2583902,2525783,2466328,2405814,2344585,2283043,2221659
440,Lithuania,Constant fertility scenario,3372477,3337560,3306643,3277057,3245327,3210938,3173285,3131865,3088644,3047169,3007656,2967509,2925200,2881239,2836313,2790354,2743125,2694510,2644592,2593491,2541232,2487718
442,Luxembourg,Medium variant projection,472066,483152,493840,504459,515395,526660,538280,550272,562611,575247,588108,601029,613888,626603,639080,651298,663321,675215,687011,698749,710525,722491
442,Luxembourg,High variant projection,473984,487051,500066,513404,527505,542317,557654,573403,589533,606007,622775,639735,656832,674079,691510,709161,727149,745564,764423,783725,803505,823838
442,Luxembourg,Low variant projection,470132,479219,487559,495437,503186,510883,518755,526950,535448,544177,553075,561972,570734,579230,587291,594857,601931,608532,614685,620444,625909,631235
442,Luxembourg,Constant fertility scenario,472075,483167,493857,504415,515139,526010,537042,548243,559560,570908,582235,593454,604498,615336,625947,636326,646499,656498,666336,676034,685632,695192
450,Madagascar,Medium variant projection,20215200,21299276,22407831,23536848,24681381,25838363,27005341,28179972,29360899,30547575,31738263,32931268,34124709,35316121,36502692,37681898,38851021,40007353,41148315,42271341,43373782,44452891
450,Madagascar,High variant projection,20298888,21473633,22694394,23959775,25267538,26613193,27985165,29376091,30788554,32228433,33696481,35194913,36725058,38286751,39879330,41501216,43149000,44819156,46508758,48214542,49932166,51656031
450,Madagascar,Low variant projection,20131514,21124921,22121315,23113986,24095148,25063383,26025521,26984660,27936345,28874672,29796472,30697709,31574634,32423657,33241051,34024212,34771516,35481499,36152543,36783332,37373209,37922266
450,Madagascar,Constant fertility scenario,20364365,21630673,22992917,24455911,26021467,27694330,29477596,31376826,33401894,35564694,37877028,40353533,43008948,45857431,48913847,52193924,55713009,59487763,63536901,67880259,72538057,77530726
454,Malawi,Medium variant projection,14288374,15036663,15810386,16610129,17435968,18284626,19150027,20027102,20910658,21794443,22675069,23550231,24418110,25278752,26133679,26982751,27826649,28665503,29498196,30323121,31138770,31943879
454,Malawi,High variant projection,14343634,15151692,15999261,16889074,17823645,18798890,19802369,20825592,21866185,22922355,23992619,25077947,26179075,27297694,28436842,29596877,30777640,31978247,33196860,34430806,35676664,36930286
454,Malawi,Low variant projection,14233115,14921632,15621526,16331204,17048257,17770321,18497679,19228880,19956391,20670105,21365404,22037827,22683927,23302900,23895623,24462009,25003803,25522363,26017615,26489274,26937800,27364643
454,Malawi,Constant fertility scenario,14370523,15220733,16138724,17132551,18209321,19373580,20626174,21970619,23413600,24962344,26625918,28416304,30345717,32426686,34673055,37098659,39716766,42541994,45591105,48881939,52432581,56261150
458,Malaysia,Medium variant projection,27026583,27919755,28787916,29632802,30455559,31253682,32019732,32749463,33440044,34087249,34692632,35269807,35827272,36363354,36874686,37360704,37818969,38247119,38643922,39008218,39338072,39630571
458,Malaysia,High variant projection,27154767,28183190,29213779,30249619,31292613,32335577,33355753,34339590,35286392,36196947,37074994,37940166,38805711,39674391,40548259,41428163,42310706,43191544,44066880,44931639,45778038,46595231
458,Malaysia,Low variant projection,26898397,27656316,28362057,29015993,29618501,30171874,30683701,31159273,31594308,31980338,32318188,32618356,32886823,33119562,33310255,33457758,33560389,33617174,33628693,33596413,33522149,33407938
458,Malaysia,Constant fertility scenario,27160498,28203638,29264212,30346020,31449780,32572295,33704414,34840232,35977561,37114219,38250556,39391201,40539927,41700519,42878213,44075558,45294716,46536863,47801806,49088316,50394374,51717242
462,Maldives,Medium variant projection,311056,322529,334469,346749,359127,371422,383352,394725,405482,415603,425103,434154,442874,451340,459663,467852,475827,483503,490819,497694,503990,509503
462,Maldives,High variant projection,312632,325833,339927,354788,370154,385767,401087,415764,429775,443180,456041,468676,481305,494092,507243,520789,534609,548558,562515,576315,589693,602265
462,Maldives,Low variant projection,309480,319225,329011,338713,348103,357082,365622,373692,381209,388085,394308,399950,405052,409635,413743,417372,420479,423023,424988,426356,427087,427108
462,Maldives,Constant fertility scenario,312035,324675,338196,352478,367253,382335,397418,412296,426912,441262,455376,469452,483636,498051,512853,528097,543780,559871,576311,593002,609798,626505
466,Mali,Medium variant projection,12716081,13506226,14336515,15205808,16113848,17057993,18034321,19039120,20067854,21115080,22177195,23250419,24331597,25419591,26514372,27614403,28718908,29826527,30934636,32040096,33139831,34230976
466,Mali,High variant projection,12763282,13604286,14497221,15442602,16441961,17492128,18584410,19712705,20875170,22070501,23297150,24554375,25841590,27159883,28511517,29896040,31312834,32760332,34235545,35734492,37252540,38784485
466,Mali,Low variant projection,12668881,13408168,14175831,14969042,15785706,16623797,17484236,18365882,19261813,20162816,21063722,21958427,22841862,23711376,24565474,25402085,26220704,27020550,27799693,28556077,29288330,29995953
466,Mali,Constant fertility scenario,12741140,13578186,14493195,15490017,16572107,17746081,19017534,20393853,21885728,23505544,25265554,27179401,29261687,31527066,33990814,36670539,39584447,42752665,46197881,49944607,54018603,58446735
470,Malta,Medium variant projection,408212,411355,414650,417938,421023,423891,426482,428744,430638,432130,433204,433833,434016,433820,433351,432673,431893,431098,430325,429603,428965,428465
470,Malta,High variant projection,410021,415017,420463,426186,431958,437683,443111,448073,452536,456509,460008,463091,465832,468394,470999,473758,476795,480192,483946,488013,492330,496823
470,Malta,Low variant projection,406408,407702,408844,409685,410057,410023,409713,409197,408434,407351,405933,404125,401899,399264,396244,392867,389191,385274,381165,376919,372606,368315
470,Malta,Constant fertility scenario,408950,412667,416387,419944,423134,425922,428259,430107,431442,432245,432532,432347,431738,430770,429537,428085,426456,424681,422778,420755,418607,416320
584,Marshall Islands,Medium variant projection,60660,63398,65986,68414,70725,72892,74877,76666,78292,79802,81223,82630,84066,85505,86896,88214,89401,90411,91226,91834,92214,92328
584,Marshall Islands,High variant projection,61021,64108,67076,69921,72694,75362,77878,80223,82445,84617,86771,88973,91263,93621,96000,98373,100661,102805,104782,106574,108150,109453
584,Marshall Islands,Low variant projection,60435,62906,65134,67126,68954,70603,72076,73383,74532,75531,76392,77169,77889,78539,79103,79559,79857,79956,79847,79531,78993,78199
584,Marshall Islands,Constant fertility scenario,61313,64777,68294,71868,75540,79303,83177,87194,91404,95873,100646,105784,111334,117313,123730,130595,137894,145620,153793,162436,171563,181173
474,Martinique,Medium variant projection,399747,401542,402926,403935,404653,405102,405231,405001,404373,403282,401698,399592,396944,393747,390002,385718,380919,375633,369889,363720,357171,350297
474,Martinique,High variant projection,401354,404750,407941,410972,413939,416806,419379,421530,423249,424535,425378,425800,425819,425458,424755,423725,422381,420735,418798,416574,414068,411276
474,Martinique,Low variant projection,398142,398335,397913,396899,395367,393396,391081,388476,385528,382121,378220,373770,368731,363077,356790,349871,342351,334265,325651,316561,307065,297250
474,Martinique,Constant fertility scenario,400157,402394,404324,405947,407288,408351,409086,409457,409425,408935,407963,406490,404506,402011,399014,395525,391563,387150,382310,377072,371466,365533
478,Mauritania,Medium variant projection,3203648,3362773,3521094,3678667,3836390,3994369,4152518,4310763,4469153,4627723,4786218,4944193,5101176,5256510,5409368,5559162,5705176,5846823,5983766,6115778,6242637,6364093
478,Mauritania,High variant projection,3216772,3389962,3565480,3743692,3925793,4111574,4299531,4488770,4679780,4873368,5069586,5268562,5470286,5674491,5880771,6088671,6297403,6506229,6714635,6922118,7128016,7331461
478,Mauritania,Low variant projection,3190521,3335581,3476707,3613640,3746974,3877147,4005501,4132824,4258807,4382805,4504394,4622783,4737225,4846875,4950722,5048158,5138626,5221736,5297344,5365480,5426297,5480052
478,Mauritania,Constant fertility scenario,3224767,3409949,3604725,3809870,4026488,4255239,4496237,4749878,5017017,5298572,5595467,5908797,6239674,6589217,6958614,7349060,7761712,8197806,8658713,9145870,9660720,10204715
480,Mauritius,Medium variant projection,1271538,1290718,1309113,1326723,1343556,1359544,1374492,1388254,1400731,1411804,1421430,1429645,1436485,1441979,1446181,1449152,1450971,1451727,1451521,1450461,1448675,1446299
480,Mauritius,High variant projection,1277717,1303160,1328756,1354530,1380480,1406342,1431351,1455035,1477465,1498852,1519274,1539025,1558331,1577319,1596128,1614825,1633362,1651701,1669873,1687903,1705754,1723314
480,Mauritius,Low variant projection,1265359,1278275,1289471,1298918,1306622,1312734,1317630,1321523,1324206,1325310,1324741,1322388,1318172,1312064,1304058,1294216,1282685,1269631,1255211,1239605,1223056,1205871
480,Mauritius,Constant fertility scenario,1272605,1292809,1312309,1331089,1349126,1366329,1382466,1397380,1411009,1423303,1434240,1443876,1452261,1459420,1465389,1470222,1473977,1476725,1478561,1479591,1479930,1479703
484,Mexico,Medium variant projection,107801060,110292650,112578490,114719096,116770346,118717752,120559058,122293997,123921184,125441194,126847834,128125411,129262052,130249169,131076748,131739798,132237293,132569340,132736128,132739501,132584203,132278179
484,Mexico,High variant projection,108356198,111420827,114379363,117293883,120217492,123117550,125939464,128651479,131268381,133822538,136316049,138748875,141121205,143429676,145667487,147829823,149908346,151895818,153788263,155582422,157273745,158855905
484,Mexico,Low variant projection,107242707,109158000,110767779,112130248,113302738,114290675,115147123,115906810,116557707,117075706,117451486,117660451,117683944,117511520,117132714,116543932,115750619,114759307,113574347,112202317,110655488,108952666
484,Mexico,Constant fertility scenario,108204102,111147431,114009703,116857335,119748501,122653747,125518634,128309682,131023322,133662566,136223700,138713544,141136448,143491692,145778957,147997061,150143207,152214074,154206290,156115833,157937559,159665080
583,"Micronesia, Federated States of",Medium variant projection,111594,112610,113802,115160,116704,118427,120274,122200,124124,125928,127569,129058,130397,131557,132513,133259,133788,134107,134243,134242,134151,134023
583,"Micronesia, Federated States of",High variant projection,112172,113786,115682,117855,120326,123069,125979,128976,131988,134912,137711,140404,142999,145485,147863,150133,152291,154340,156308,158229,160135,162062
583,"Micronesia, Federated States of",Low variant projection,111040,111485,112002,112579,113234,113976,114802,115699,116581,117316,117863,118240,118447,118450,118213,117730,116984,115980,114748,113331,111783,110153
583,"Micronesia, Federated States of",Constant fertility scenario,112642,114799,117416,120498,124056,128083,132532,137369,142515,147857,153372,159107,165093,171350,177916,184819,192094,199773,207879,216426,225436,234930
498,Moldova,Medium variant projection,3759599,3706905,3674722,3655139,3634253,3608725,3580237,3549186,3514429,3475872,3433603,3388335,3340676,3291249,3240886,3190020,3139097,3088360,3037727,2986917,2935547,2883160
498,Moldova,High variant projection,3778921,3745994,3736728,3742707,3749161,3751821,3750190,3743403,3731069,3714575,3694629,3673305,3652172,3632357,3615164,3600956,3589335,3579686,3571379,3563464,3554440,3542195
498,Moldova,Low variant projection,3740455,3668188,3613330,3568339,3519971,3465842,3409820,3353668,3295877,3235405,3172049,3105765,3036552,2964567,2890128,2813505,2735166,2655537,2574905,2493537,2411790,2330126
498,Moldova,Constant fertility scenario,3769276,3724237,3698058,3682548,3663425,3637245,3606396,3571820,3532982,3490707,3445343,3397665,3348247,3297241,3244684,3190663,3135033,3077679,3018639,2957961,2895582,2831306
492,Monaco,Medium variant projection,32819,33047,33290,33552,33838,34146,34460,34770,35067,35341,35585,35800,35984,36144,36287,36421,36550,36682,36822,36976,37146,37341
492,Monaco,High variant projection,32919,33253,33624,34038,34506,35019,35548,36073,36582,37066,37518,37940,38335,38713,39093,39484,39897,40343,40827,41352,41923,42541
492,Monaco,Low variant projection,32722,32846,32963,33074,33178,33278,33375,33470,33555,33619,33657,33667,33646,33596,33521,33425,33310,33179,33036,32889,32742,32602
492,Monaco,Constant fertility scenario,32860,33140,33454,33796,34152,34517,34872,35209,35521,35810,36072,36313,36536,36748,36964,37187,37420,37664,37921,38190,38469,38754
496,Mongolia,Medium variant projection,2653679,2707104,2766298,2828087,2887792,2944191,2997021,3045910,3090751,3131996,3169750,3204495,3236545,3265949,3292720,3316779,3337763,3355352,3369394,3379738,3386093,3387996
496,Mongolia,High variant projection,2668880,2738141,2816103,2899322,2982584,3064054,3141952,3215013,3283721,3349650,3413288,3475877,3538275,3600711,3663288,3725870,3787591,3847680,3905821,3961691,4014602,4063420
496,Mongolia,Low variant projection,2638428,2676007,2716489,2756883,2792916,2824018,2851589,2876285,2897585,2915036,2928521,2938009,2943435,2944706,2941739,2934490,2922914,2906998,2886756,2862235,2833489,2800590
496,Mongolia,Constant fertility scenario,2666941,2732176,2802833,2875885,2946850,3014312,3077989,3137579,3193247,3245869,3295759,3343745,3390361,3435589,3479263,3521199,3560737,3597317,3630731,3660804,3687152,3709115
499,Montenegro,Medium variant projection,597851,599784,601175,603116,605724,608344,610546,612070,612949,613447,613590,613445,613071,612520,611846,611064,610140,609043,607763,606282,604554,602503
499,Montenegro,High variant projection,600615,605328,609887,615354,621778,628402,634552,639829,644362,648594,652630,656699,660977,665571,670579,676008,681726,687602,693564,699524,705314,710670
499,Montenegro,Low variant projection,595103,594263,592489,590894,589641,588187,586355,584039,581220,578038,574482,570521,566144,561356,556163,550572,544571,538166,531384,524263,516841,509146
499,Montenegro,Constant fertility scenario,597898,599792,601029,602718,605005,607254,609094,610301,610920,611227,611242,610991,610503,609809,608929,607870,606597,605087,603340,601361,599133,596618
500,Montserrat,Medium variant projection,5905,5962,6074,6181,6277,6362,6439,6511,6579,6642,6699,6752,6799,6842,6879,6909,6935,6955,6970,6980,6986,6987
500,Montserrat,High variant projection,5930,6013,6155,6298,6431,6555,6674,6787,6898,7008,7117,7226,7334,7440,7545,7648,7749,7848,7947,8043,8139,8234
500,Montserrat,Low variant projection,5877,5907,5988,6061,6120,6166,6203,6234,6258,6274,6284,6286,6280,6267,6245,6214,6177,6134,6085,6029,5966,5898
500,Montserrat,Constant fertility scenario,5914,5982,6108,6234,6349,6455,6558,6659,6758,6856,6954,7051,7147,7241,7332,7419,7504,7587,7668,7748,7826,7904
504,Morocco,Medium variant projection,31605616,32381283,33161739,33942706,34715104,35470631,36199839,36895456,37552223,38165646,38733853,39259057,39743168,40187947,40596327,40970259,41314429,41631436,41919648,42175875,42397472,42582845
504,Morocco,High variant projection,31765718,32709901,33692104,34708130,35747588,36795642,37823193,38811164,39757672,40665769,41537129,42383284,43213244,44034624,44857314,45684744,46518892,47358593,48198568,49030340,49842957,50623170
504,Morocco,Low variant projection,31445514,32052667,32631406,33177327,33682603,34145669,34576492,34979981,35348525,35671306,35944702,36165075,36329829,36437241,36486121,36477627,36418121,36312665,36162275,35967524,35731379,35459887
504,Morocco,Constant fertility scenario,31683404,32544627,33433030,34347105,35279987,36223488,37167277,38103546,39026391,39930262,40813197,41677202,42524202,43357862,44184201,45005880,45826011,46646559,47467478,48287574,49105213,49918473
508,Mozambique,Medium variant projection,21812551,22634617,23457418,24282869,25115590,25958531,26808589,27663233,28522727,29387025,30253714,31116518,31970963,32814854,33645968,34463185,35267058,36058376,36837574,37605517,38364126,39116530
508,Mozambique,High variant projection,21901590,22816906,23751131,24709000,25698305,26720578,27764302,28822343,29899031,31000915,32127771,33276668,34445686,35633676,36838880,38060224,39296656,40547462,41812430,43091676,44385515,45694418
508,Mozambique,Low variant projection,21723513,22452330,23163742,23856788,24532820,25196384,25852875,26504699,27148770,27779351,28392784,28981004,29538247,30062276,30551456,31005300,31426136,31816444,32177696,32511833,32822426,33114963
508,Mozambique,Constant fertility scenario,21937230,22916012,23962151,25085522,26296464,27605915,29018889,30541855,32184115,33954767,35863207,37917676,40128210,42507341,45068750,47826937,50797440,53997088,57444098,61157924,65159144,69469434
104,Myanmar,Medium variant projection,49220560,50050767,50849157,51621171,52368077,53087201,53779572,54444718,55075033,55659903,56195630,56680687,57113498,57493734,57822759,58100552,58326398,58500360,58623822,58698667,58726626,58709128
104,Myanmar,High variant projection,49465368,50547466,51640109,52749382,53875695,55006857,56116864,57188955,58219961,59209477,60158332,61077286,61974117,62855714,63731874,64604529,65469504,66322267,67160088,67978838,68770474,69522431
104,Myanmar,Low variant projection,48975752,49554068,50058240,50493008,50860443,51167653,51442280,51700627,51932113,52117618,52251482,52325178,52331622,52266175,52125073,51907105,51613461,51246869,50811274,50312312,49757679,49157229
104,Myanmar,Constant fertility scenario,49375829,50383084,51411210,52456497,53503298,54541056,55558808,56547986,57502681,58418495,59293756,60131565,60934410,61706084,62452799,63176514,63877702,64556309,65211966,65843444,66448225,67022400
516,Namibia,Medium variant projection,2102140,2157021,2209496,2261648,2315786,2371822,2427639,2481883,2534298,2584530,2632317,2677545,2720206,2760640,2799436,2836833,2873194,2908750,2943475,2977219,3009825,3041148
516,Namibia,High variant projection,2111733,2176938,2242066,2309398,2381433,2457745,2534917,2610797,2685284,2758406,2830039,2900490,2970090,3039512,3109759,3181183,3254107,3328637,3404543,3481366,3558499,3635209
516,Namibia,Low variant projection,2092547,2137104,2176929,2213903,2250136,2285892,2320362,2353023,2383522,2411211,2435790,2456906,2474357,2488292,2499047,2506821,2512037,2515051,2516011,2515023,2512275,2508066
516,Namibia,Constant fertility scenario,2116349,2186850,2259016,2334922,2416526,2503662,2594039,2686307,2780710,2877649,2977290,3080180,3186825,3297753,3413623,3534838,3661708,3794491,3933393,4078544,4229992,4387690
520,Nauru,Medium variant projection,10180,10258,10378,10517,10641,10740,10827,10904,10970,11023,11064,11093,11110,11118,11117,11107,11088,11059,11022,10976,10923,10862
520,Nauru,High variant projection,10231,10360,10533,10732,10920,11093,11253,11404,11543,11670,11787,11896,11998,12095,12192,12290,12386,12481,12574,12664,12750,12829
520,Nauru,Low variant projection,10136,10170,10236,10314,10368,10394,10406,10409,10400,10381,10350,10306,10248,10179,10096,10002,9894,9772,9636,9489,9331,9163
520,Nauru,Constant fertility scenario,10177,10257,10384,10536,10676,10798,10911,11020,11122,11216,11300,11377,11445,11504,11556,11601,11639,11670,11695,11714,11729,11742
524,Nepal,Medium variant projection,28757414,29898097,31061053,32244676,33444657,34655996,35867762,37071849,38264169,39440835,40599346,41741740,42868490,43977995,45068983,46139022,47184601,48201739,49186216,50133240,51037178,51891494
524,Nepal,High variant projection,28871060,30133262,31444488,32806892,34220379,35677598,37154545,38635527,40121012,41614947,43117121,44632857,46165529,47715935,49285115,50871619,52471588,54080388,55693253,57304382,58906209,60489239
524,Nepal,Low variant projection,28592630,29556764,30504187,31432719,32339069,33224139,34096594,34960185,35805549,36618451,37393547,38125586,38810088,39444544,40027739,40558544,41039055,41470410,41850945,42178502,42452256,42673149
524,Nepal,Constant fertility scenario,28949082,30306474,31750578,33282824,34897882,36592740,38357236,40186412,42084226,44057240,46111888,48262759,50521424,52894971,55390659,58014018,60767317,63652787,66673996,69834055,73134215,76573527
528,Netherlands,Medium variant projection,16450022,16502272,16552443,16601294,16649056,16699330,16760026,16835288,16918724,16999306,17073921,17140798,17198112,17243793,17276307,17295552,17302602,17299147,17287290,17269864,17250664,17234515
528,Netherlands,High variant projection,16514230,16629888,16750761,16878851,17015875,17163585,17324638,17499998,17683807,17866506,18045612,18220865,18391866,18558519,18721831,18882733,19043049,19204684,19369243,19538476,19714634,19900558
528,Netherlands,Low variant projection,16385360,16373817,16352943,16322322,16280820,16233935,16194555,16170019,16153592,16132944,16104982,16067905,16019558,15956990,15877508,15780293,15665266,15533331,15386537,15227948,15061548,14892205
528,Netherlands,Constant fertility scenario,16447048,16497573,16547317,16596125,16642937,16690641,16745534,16810768,16879663,16940974,16991992,17033135,17064087,17083024,17088538,17080786,17060930,17030596,16991692,16946716,16898990,16852718
530,Netherlands Antilles,Medium variant projection,194381,199241,202307,204007,205302,206255,206872,207209,207278,207013,206432,205561,204421,203046,201485,199758,197878,195852,193677,191343,188832,186116
530,Netherlands Antilles,High variant projection,195174,200840,204836,207580,210009,212153,213943,215390,216523,217323,217824,218094,218186,218163,218102,218031,217950,217848,217702,217468,217083,216461
530,Netherlands Antilles,Low variant projection,193590,197645,199782,200441,200604,200368,199812,199041,198050,196745,195131,193205,190965,188428,185620,182556,179254,175732,172004,168080,163974,159698
530,Netherlands Antilles,Constant fertility scenario,195135,200639,204287,206532,208369,209859,211007,211877,212492,212807,212849,212645,212220,211606,210840,209939,208903,207730,206418,204965,203353,201557
540,New Caledonia,Medium variant projection,245487,252881,260040,267022,273900,280665,287257,293636,299805,305769,311523,317053,322353,327422,332258,336863,341242,345399,349334,353048,356545,359830
540,New Caledonia,High variant projection,246657,255266,263859,272507,281293,290170,298947,307508,315877,324116,332234,340263,348232,356169,364107,372055,380017,387987,395953,403898,411790,419591
540,New Caledonia,Low variant projection,244318,250499,256224,261541,266510,271168,275577,279779,283762,287496,290965,294136,296982,299485,301625,303397,304806,305861,306572,306952,307027,306828
540,New Caledonia,Constant fertility scenario,246198,254303,262272,270186,278140,286119,294065,301938,309714,317358,324856,332209,339420,346500,353477,360359,367161,373892,380552,387134,393633,400042
554,New Zealand,Medium variant projection,4214814,4284947,4354872,4423321,4489340,4553259,4615553,4676379,4735291,4791592,4844975,4894875,4940918,4983179,5021926,5057258,5089371,5118488,5144803,5168533,5189939,5209348
554,New Zealand,High variant projection,4232238,4320213,4410870,4503182,4596438,4690317,4783367,4874563,4963491,5049728,5133218,5214295,5293306,5371056,5448751,5526821,5605546,5685050,5765256,5845886,5926471,6006343
554,New Zealand,Low variant projection,4197351,4249642,4298887,4343564,4382475,4416591,4448184,4478570,4507347,4533616,4557057,4576794,4592144,4602760,4608329,4608684,4603759,4593643,4578604,4559062,4535562,4508764
554,New Zealand,Constant fertility scenario,4211989,4280886,4351510,4422423,4492349,4561487,4629628,4696445,4761364,4823575,4882718,4938422,4990460,5038916,5084065,5126091,5165398,5202358,5237186,5270083,5301349,5331405
558,Nicaragua,Medium variant projection,5676067,5832180,6005243,6187375,6364392,6533534,6696483,6853492,7003334,7145692,7280181,7406756,7525271,7635369,7736689,7828891,7911519,7984164,8046532,8098354,8139324,8169077
558,Nicaragua,High variant projection,5705479,5892696,6103257,6329429,6556904,6782023,7003507,7219832,7430829,7638165,7841921,8042835,8241344,8437238,8630133,8819581,9004488,9183905,9357382,9524526,9684656,9836719
558,Nicaragua,Low variant projection,5646391,5771162,5906522,6044393,6170624,6283462,6387771,6485820,6575571,6655007,6723598,6781109,6827235,6861680,6884298,6894939,6893525,6880023,6854424,6816762,6767125,6705663
558,Nicaragua,Constant fertility scenario,5703938,5891609,6105590,6338185,6574723,6812337,7052286,7294709,7538932,7785470,8034541,8287171,8544058,8805346,9071125,9341380,9615699,9893699,10175221,10460087,10747914,11038070
562,Niger,Medium variant projection,14730798,15791139,16920154,18122955,19405086,20770106,22222384,23764669,25398305,27124002,28940047,30842383,32826292,34885465,37011909,39198700,41436755,43717963,46036616,48387685,50765462,53163226
562,Niger,High variant projection,14781913,15897483,17094787,18381098,19764399,21248101,22831646,24515696,26305258,28206337,30220547,32348701,34590327,36943085,39403255,41966375,44624400,47369929,50198049,53103996,56081318,59121426
